井名	小层名	砂顶	砂底	砂厚	有效厚度	孔隙度	渗透率	油饱和度
L9-2215	P2_7-9	1100.4	1101.67	1.27	0.27	0.3	1.10E+02	0.723
L9-2215	P2_7-9	1101.67	1102.93	1.27	0.27	0.3	1.10E+02	0.723
L9-2215	P2_7-9	1102.93	1104.2	1.27	0.27	0.3	1.10E+02	0.723
L9-2217	S1_2	947.4	947.6	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	S1_3	947.6	947.8	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	S1_4+5	950.2	950.9	0.7	0.7	0.3	5.00E+02	0.723
L9-2217	S1_4+5	950.9	951.6	0.7	0.7	0.3	5.00E+02	0.723
L9-2217	S1_4+5	952.8	952.9	0.1	0	0.3	1.00E+00	0.723
L9-2217	S1_4+5	952.9	953	0.1	0	0.3	1.00E+00	0.723
L9-2217	S2_1+2	967	967.2	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	S2_2+3	967.2	967.4	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	S2_1+2	968.2	968.6	0.4	0.4	0.3	5.00E+02	0.723
L9-2217	S2_2+3	968.6	969	0.4	0.4	0.3	5.00E+02	0.723
L9-2217	S2_1+2	970.2	971.3	1.1	0.25	0.3	2.50E+02	0.723
L9-2217	S2_2+3	971.3	972.4	1.1	0.25	0.3	2.50E+02	0.723
L9-2217	S2_2+3	976.8	978.65	1.85	0.25	0.3	2.20E+02	0.723
L9-2217	S2_2+3	978.65	980.5	1.85	0.25	0.3	2.20E+02	0.723
L9-2217	S2_4	986.4	986.67	0.27	0.27	0.3	2.20E+02	0.723
L9-2217	S2_5+6	986.67	986.93	0.27	0.27	0.3	2.20E+02	0.723
L9-2217	S2_5+6	986.93	987.2	0.27	0.27	0.3	2.20E+02	0.723
L9-2217	S2_9	998.8	999	0.2	0	0.3	1.00E+00	0.723
L9-2217	S2_10+11	999.6	999.8	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	S2_10+11	999.8	1000	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	S3_1+2	1022.8	1022.9	0.1	0	0.3	1.00E+00	0.723
L9-2217	S3_1+2	1022.9	1023	0.1	0	0.3	1.00E+00	0.723
L9-2217	S3_3	1027	1027.8	0.8	0.7	0.3	1.30E+02	0.723
L9-2217	S3_3	1029.4	1031.44	2.04	1.56	0.3	5.00E+02	0.723
L9-2217	S3_4-7	1031.44	1033.48	2.04	1.56	0.3	5.00E+02	0.723
L9-2217	S3_4-7	1033.48	1035.52	2.04	1.56	0.3	5.00E+02	0.723
L9-2217	S3_4-7	1035.52	1037.56	2.04	1.56	0.3	5.00E+02	0.723
L9-2217	S3_4-7	1037.56	1039.6	2.04	1.56	0.3	5.00E+02	0.723
L9-2217	S3_4-7	1040.8	1041.1	0.3	0.1	0.3	1.50E+02	0.723
L9-2217	S3_4-7	1041.1	1041.4	0.3	0.1	0.3	1.50E+02	0.723
L9-2217	S3_4-7	1041.4	1041.7	0.3	0.1	0.3	1.50E+02	0.723
L9-2217	S3_4-7	1041.7	1042	0.3	0.1	0.3	1.50E+02	0.723
L9-2217	P1_1	1054.2	1054.8	0.6	0.6	0.3	7.00E+01	0.723
L9-2217	P1_1	1055.4	1058	2.6	0.2	0.3	4.00E+02	0.723
L9-2217	P1_2	1064.2	1066	1.8	0.27	0.3	2.30E+02	0.723
L9-2217	P1_4	1066	1067.8	1.8	0.27	0.3	2.30E+02	0.723
L9-2217	P1_4	1067.8	1069.6	1.8	0.27	0.3	2.30E+02	0.723
L9-2217	P1_4	1070.8	1070.93	0.13	0.07	0.3	1.00E+00	0.723
L9-2217	P1_5+6	1070.93	1071.07	0.13	0.07	0.3	1.00E+00	0.723
L9-2217	P1_5+6	1071.07	1071.2	0.13	0.07	0.3	1.00E+00	0.723
L9-2217	P1_7	1078.2	1088.8	10.6	0.4	0.3	4.00E+02	0.723
L9-2217	P2_5+6	1097.8	1098.08	0.28	0.04	0.3	1.00E+02	0.723
L9-2217	P2_5+6	1098.08	1098.36	0.28	0.04	0.3	1.00E+02	0.723
L9-2217	P2_7-9	1098.36	1098.64	0.28	0.04	0.3	1.00E+02	0.723
L9-2217	P2_7-9	1098.64	1098.92	0.28	0.04	0.3	1.00E+02	0.723
L9-2217	P2_7-9	1098.92	1099.2	0.28	0.04	0.3	1.00E+02	0.723
L9-2217	P2_7-9	1100.2	1100.93	0.73	0.27	0.3	2.30E+02	0.723
L9-2217	P2_7-9	1100.93	1101.67	0.73	0.27	0.3	2.30E+02	0.723
L9-2217	P2_7-9	1101.67	1102.4	0.73	0.27	0.3	2.30E+02	0.723
L9-2217	P2_7-9	1103.4	1103.53	0.13	0.13	0.3	1.00E+00	0.723
L9-2217	P2_7-9	1103.53	1103.67	0.13	0.13	0.3	1.00E+00	0.723
L9-2217	P2_7-9	1103.67	1103.8	0.13	0.13	0.3	1.00E+00	0.723
L9-2217	P2_10	1110.8	1111.2	0.4	0.4	0.3	1.00E+00	0.723
L9-2217	G1_8	1129.8	1130	0.2	0	0.3	1.00E+00	0.723
L9-2217	G1_10	1133.6	1134.2	0.6	0.5	0.3	6.00E+01	0.723
L9-2217	G1_11+12	1139.4	1139.87	0.47	0.3	0.3	1.70E+02	0.723
L9-2217	G1_11+12	1139.87	1140.33	0.47	0.3	0.3	1.70E+02	0.723
L9-2217	G1_13	1140.33	1140.8	0.47	0.3	0.3	1.70E+02	0.723
L9-2217	G1_13	1141.4	1142.85	1.45	0.05	0.3	2.40E+02	0.723
L9-2217	G1_14+15	1142.85	1144.3	1.45	0.05	0.3	2.40E+02	0.723
L9-2217	G1_14+15	1144.3	1145.75	1.45	0.05	0.3	2.40E+02	0.723
L9-2217	G1_16	1145.75	1147.2	1.45	0.05	0.3	2.40E+02	0.723
L9-2217	G1_16	1148	1149.2	1.2	1.1	0.3	3.60E+02	0.723
L9-2217	G1_17	1150	1150.2	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	G1_18	1154	1155	1	0.45	0.3	1.00E+02	0.723
L9-2217	G1_19	1155	1156	1	0.45	0.3	1.00E+02	0.723
L9-2217	G1_20	1158.8	1159	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	G1_20	1159.6	1160.2	0.6	0.4	0.3	1.10E+02	0.723
L9-2217	G2_1+2	1163.2	1163.4	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	G2_1+2	1163.4	1163.6	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	G2_1+2	1164.2	1164.3	0.1	0.1	0.3	1.00E+00	0.723
L9-2217	G2_1+2	1164.3	1164.4	0.1	0.1	0.3	1.00E+00	0.723
L9-2217	G2_1+2	1165	1165.13	0.13	0.13	0.3	1.00E+00	0.723
L9-2217	G2_1+2	1165.13	1165.27	0.13	0.13	0.3	1.00E+00	0.723
L9-2217	G2_3	1165.27	1165.4	0.13	0.13	0.3	1.00E+00	0.723
L9-2217	G2_3	1166.2	1166.6	0.4	0.4	0.3	1.00E+00	0.723
L9-2217	G2_3	1167.2	1167.8	0.6	0.6	0.3	1.80E+02	0.723
L9-2217	G2_5	1170.8	1171.2	0.4	0.2	0.3	1.00E+00	0.723
L9-2217	G2_7	1173.8	1174	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	G2_8	1174	1174.2	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	G2_9	1175.6	1175.8	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	G2_10	1178.6	1179	0.4	0.4	0.3	1.00E+00	0.723
L9-2217	G2_12	1181.8	1182	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	G2_15	1190.2	1190.8	0.6	0	0.3	1.00E+00	0.723
L9-2217	G2_16	1191.2	1191.4	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	G2_16	1193.2	1193.8	0.6	0.6	0.3	1.70E+02	0.723
L9-2217	G2_17	1196.4	1196.7	0.3	0.1	0.3	1.00E+00	0.723
L9-2217	G2_18	1196.7	1197	0.3	0.1	0.3	1.00E+00	0.723
L9-2217	G2_18	1198	1198.2	0.2	0.2	0.3	1.00E+00	0.723
L9-2217	G2_19	1201.4	1202.6	1.2	0.4	0.3	2.60E+02	0.723
L9-2217	G2_19	1203.4	1203.5	0.1	0.1	0.3	1.00E+00	0.723
L9-2217	G2_20	1203.5	1203.6	0.1	0.1	0.3	1.00E+00	0.723
L9-2217	G2_22	1209.4	1212.6	3.2	3.2	0.3	1.00E+00	0.723
L9-2217	G2_24+25	1217.8	1218.1	0.3	0.3	0.3	1.00E+00	0.723
L9-2217	G2_24+25	1218.1	1218.4	0.3	0.3	0.3	1.00E+00	0.723
L9-2217	G2_24+25	1219.4	1220.4	1	1	0.3	1.00E+00	0.723
L9-2217	G2_24+25	1220.4	1221.4	1	1	0.3	1.00E+00	0.723
L9-2217	G2_26	1221.4	1222.4	1	1	0.3	1.00E+00	0.723
L9-2217	G2_29	1230.7	1231.4	0.7	0.7	0.3	1.00E+00	0.723
L9-2218	S1_1	949.3	949.6	0.3	0.3	0.3	1.00E+00	0.723
L9-2218	S1_1	950.4	951	0.6	0.3	0.3	6.00E+01	0.723
L9-2218	S1_1	951.8	952	0.2	0.2	0.3	1.00E+00	0.723
L9-2218	S1_3	960.2	961	0.8	0.6	0.3	6.00E+01	0.723
L9-2218	S1_3	961.4	963.2	1.8	0.3	0.3	1.70E+02	0.723
L9-2218	S1_4+5	964.4	964.8	0.4	0.2	0.3	1.20E+02	0.723
L9-2218	S1_4+5	964.8	965.2	0.4	0.2	0.3	1.20E+02	0.723
L9-2218	S1_4+5	966.2	966.3	0.1	0.1	0.3	1.00E+00	0.723
L9-2218	S1_4+5	966.3	966.4	0.1	0.1	0.3	1.00E+00	0.723
L9-2218	S1_4+5	967.3	968.1	0.8	0.3	0.3	4.00E+01	0.723
L9-2218	S1_4+5	968.1	968.9	0.8	0.3	0.3	4.00E+01	0.723
L9-2218	S2_2+3	990.4	992.9	2.5	1.8	0.3	2.30E+02	0.723
L9-2218	S2_2+3	992.9	995.4	2.5	1.8	0.3	2.30E+02	0.723
L9-2218	S2_2+3	996	997.27	1.27	1.27	0.3	2.00E+02	0.723
L9-2218	S2_2+3	997.27	998.53	1.27	1.27	0.3	2.00E+02	0.723
L9-2218	S2_4	998.53	999.8	1.27	1.27	0.3	2.00E+02	0.723
L9-2218	S2_5+6	1000.6	1000.7	0.1	0.1	0.3	1.00E+00	0.723
L9-2218	S2_5+6	1000.7	1000.8	0.1	0.1	0.3	1.00E+00	0.723
L9-2218	S2_9	1012.9	1013.57	0.67	0.13	0.3	1.00E+00	0.723
L9-2218	S2_10+11	1013.57	1014.23	0.67	0.13	0.3	1.00E+00	0.723
L9-2218	S2_10+11	1014.23	1014.9	0.67	0.13	0.3	1.00E+00	0.723
L9-2218	S2_13+14	1026	1026.9	0.9	0.25	0.3	2.50E+02	0.723
L9-2218	S2_13+14	1026.9	1027.8	0.9	0.25	0.3	2.50E+02	0.723
L9-2218	S2_15+16	1027.8	1028.7	0.9	0.25	0.3	2.50E+02	0.723
L9-2218	S2_15+16	1028.7	1029.6	0.9	0.25	0.3	2.50E+02	0.723
L9-2218	S3_3	1044.6	1045.42	0.82	0.12	0.3	2.10E+02	0.723
L9-2218	S3_4-7	1045.42	1046.24	0.82	0.12	0.3	2.10E+02	0.723
L9-2218	S3_4-7	1046.24	1047.06	0.82	0.12	0.3	2.10E+02	0.723
L9-2218	S3_4-7	1047.06	1047.88	0.82	0.12	0.3	2.10E+02	0.723
L9-2218	S3_4-7	1047.88	1048.7	0.82	0.12	0.3	2.10E+02	0.723
L9-2218	S3_4-7	1050.8	1051.9	1.1	0.55	0.3	1.70E+02	0.723
L9-2218	S3_4-7	1051.9	1053	1.1	0.55	0.3	1.70E+02	0.723
L9-2218	S3_4-7	1053	1054.1	1.1	0.55	0.3	1.70E+02	0.723
L9-2218	S3_4-7	1054.1	1055.2	1.1	0.55	0.3	1.70E+02	0.723
L9-2218	S3_9+10	1061.6	1062.55	0.95	0.25	0.3	1.20E+02	0.723
L9-2218	S3_9+10	1062.55	1063.5	0.95	0.25	0.3	1.20E+02	0.723
L9-2218	P1_1	1070.9	1072.95	2.05	0.15	0.3	1.10E+02	0.723
L9-2218	P1_2	1072.95	1075	2.05	0.15	0.3	1.10E+02	0.723
L9-2218	P1_2	1079.8	1080.6	0.8	0.2	0.3	4.50E+01	0.723
L9-2218	P1_2	1081.4	1082.96	1.56	0.14	0.3	4.60E+02	0.723
L9-2218	P1_4	1082.96	1084.52	1.56	0.14	0.3	4.60E+02	0.723
L9-2218	P1_4	1084.52	1086.08	1.56	0.14	0.3	4.60E+02	0.723
L9-2218	P1_5+6	1086.08	1087.64	1.56	0.14	0.3	4.60E+02	0.723
L9-2218	P1_5+6	1087.64	1089.2	1.56	0.14	0.3	4.60E+02	0.723
L9-2218	P1_5+6	1093.2	1093.6	0.4	0.4	0.3	8.00E+01	0.723
L9-2218	P1_5+6	1093.6	1094	0.4	0.4	0.3	8.00E+01	0.723
L9-2218	P1_7	1094.4	1104.2	9.8	3.6	0.3	2.60E+02	0.723
L9-2218	P2_1-3	1104.6	1105.13	0.53	0.53	0.3	1.40E+02	0.723
L9-2218	P2_1-3	1105.13	1105.67	0.53	0.53	0.3	1.40E+02	0.723
L9-2218	P2_1-3	1105.67	1106.2	0.53	0.53	0.3	1.40E+02	0.723
L9-2218	P2_4	1111.6	1111.87	0.27	0.27	0.3	6.00E+01	0.723
L9-2218	P2_5+6	1111.87	1112.13	0.27	0.27	0.3	6.00E+01	0.723
L9-2218	P2_5+6	1112.13	1112.4	0.27	0.27	0.3	6.00E+01	0.723
L9-2218	P2_5+6	1113	1114.66	1.66	0.04	0.3	7.00E+01	0.723
L9-2218	P2_5+6	1114.66	1116.32	1.66	0.04	0.3	7.00E+01	0.723
L9-2218	P2_7-9	1116.32	1117.98	1.66	0.04	0.3	7.00E+01	0.723
L9-2218	P2_7-9	1117.98	1119.64	1.66	0.04	0.3	7.00E+01	0.723
L9-2218	P2_7-9	1119.64	1121.3	1.66	0.04	0.3	7.00E+01	0.723
L9-2218	P2_10	1125.6	1129	3.4	0.3	0.3	1.20E+02	0.723
L9-2218	G1_1	1132.8	1134	1.2	1.2	0.3	4.00E+01	0.723
L9-2218	G1_2+3	1134.8	1135.6	0.8	0.5	0.3	4.50E+01	0.723
L9-2218	G1_2+3	1135.6	1136.4	0.8	0.5	0.3	4.50E+01	0.723
L9-2218	G1_2+3	1138	1138.6	0.6	0.6	0.3	6.00E+01	0.723
L9-2218	G1_8	1146.4	1146.6	0.2	0.2	0.3	1.00E+00	0.723
L9-2218	G1_9	1148.6	1149.6	1	0.4	0.3	1.00E+00	0.723
L9-2218	G1_9	1150	1150.5	0.5	0.2	0.3	6.00E+01	0.723
L9-2218	G1_10	1150.5	1151	0.5	0.2	0.3	6.00E+01	0.723
L9-2218	G1_10	1152.1	1152.7	0.6	0.6	0.3	6.00E+01	0.723
L9-2218	G1_14+15	1161.4	1162.3	0.9	0.2	0.3	7.00E+01	0.723
L9-2218	G1_14+15	1162.3	1163.2	0.9	0.2	0.3	7.00E+01	0.723
L9-2218	G1_16	1165	1165.6	0.6	0.2	0.3	1.00E+00	0.723
L9-2218	G1_17	1168	1168.2	0.2	0.2	0.3	1.00E+00	0.723
L9-2218	G1_18	1170	1170.6	0.6	0.1	0.3	1.00E+00	0.723
L9-2218	G1_18	1171	1172.2	1.2	0.2	0.3	1.00E+00	0.723
L9-2218	G1_19	1173.2	1174.2	1	1	0.3	5.00E+01	0.723
L9-2218	G1_20	1175.4	1175.7	0.3	0.3	0.3	1.00E+00	0.723
L9-2218	G2_1+2	1180.4	1180.6	0.2	0.2	0.3	1.00E+00	0.723
L9-2218	G2_1+2	1180.6	1180.8	0.2	0.2	0.3	1.00E+00	0.723
L9-2218	G2_3	1182	1182.6	0.6	0.2	0.3	1.00E+00	0.723
L9-2218	G2_3	1183.2	1183.6	0.4	0.1	0.3	1.00E+00	0.723
L9-2218	G2_4	1184.2	1184.6	0.4	0.4	0.3	1.00E+00	0.723
L9-2218	G2_5	1187.4	1188	0.6	0.35	0.3	4.50E+01	0.723
L9-2218	G2_6	1188	1188.6	0.6	0.35	0.3	4.50E+01	0.723
L9-2218	G2_7	1190.4	1190.9	0.5	0.5	0.3	4.50E+01	0.723
L9-2218	G2_8	1190.9	1191.4	0.5	0.5	0.3	4.50E+01	0.723
L9-2218	G2_8	1192.6	1193.5	0.9	0.15	0.3	1.00E+00	0.723
L9-2218	G2_9	1193.5	1194.4	0.9	0.15	0.3	1.00E+00	0.723
L9-2218	G2_10	1195	1195.9	0.9	0.05	0.3	5.00E+01	0.723
L9-2218	G2_11	1195.9	1196.8	0.9	0.05	0.3	5.00E+01	0.723
L9-2218	G2_11	1198.8	1199.15	0.35	0.35	0.3	5.50E+01	0.723
L9-2218	G2_12	1199.15	1199.5	0.35	0.35	0.3	5.50E+01	0.723
L9-2218	G2_13	1200.5	1200.8	0.3	0.3	0.3	1.00E+00	0.723
L9-2218	G2_13	1202.4	1203.3	0.9	0.4	0.3	4.50E+01	0.723
L9-2218	G2_14	1203.3	1204.2	0.9	0.4	0.3	4.50E+01	0.723
L9-2218	G2_15	1205.8	1207.3	1.5	0.3	0.3	6.00E+01	0.723
L9-2218	G2_16	1208.4	1208.7	0.3	0.3	0.3	1.00E+00	0.723
L9-2218	G2_17	1211.7	1212	0.3	0.3	0.3	1.00E+00	0.723
L9-2218	G2_18	1213.4	1214.2	0.8	0.8	0.3	1.00E+00	0.723
L9-2218	G2_18	1214.6	1216	1.4	1.4	0.3	1.00E+00	0.723
L9-2218	G2_18	1217	1217.2	0.2	0.2	0.3	1.00E+00	0.723
L9-2218	G2_19	1219.3	1220	0.7	0.7	0.3	1.00E+00	0.723
L9-2218	G2_19	1220.8	1222.8	2	2	0.3	1.00E+00	0.723
L9-2218	G2_20	1222.8	1224.8	2	2	0.3	1.00E+00	0.723
L9-2218	G2_21	1225.2	1225.6	0.4	0.4	0.3	1.00E+00	0.723
L9-2218	G2_22	1227.5	1229.4	1.9	1.9	0.3	1.00E+00	0.723
L9-2218	G2_23	1232	1232.2	0.2	0.2	0.3	1.00E+00	0.723
L9-2218	G2_24+25	1233.6	1233.8	0.2	0.2	0.3	1.00E+00	0.723
L9-2218	G2_24+25	1233.8	1234	0.2	0.2	0.3	1.00E+00	0.723
L9-2218	G2_24+25	1235	1236.47	1.47	1.47	0.3	1.00E+00	0.723
L9-2218	G2_24+25	1236.47	1237.93	1.47	1.47	0.3	1.00E+00	0.723
L9-2218	G2_26	1237.93	1239.4	1.47	1.47	0.3	1.00E+00	0.723
L9-2277	S1_3	929.2	931.2	2	0.2	0.3	4.00E+02	0.723
L9-2277	S1_4+5	932	932.1	0.1	0	0.3	1.00E+00	0.723
L9-2277	S1_4+5	932.1	932.2	0.1	0	0.3	1.00E+00	0.723
L9-2277	S1_4+5	933.6	933.8	0.2	0.2	0.3	1.00E+00	0.723
L9-2277	S1_4+5	933.8	934	0.2	0.2	0.3	1.00E+00	0.723
L9-2277	S1_4+5	935.2	935.3	0.1	0.1	0.3	1.00E+00	0.723
L9-2277	S1_4+5	935.3	935.4	0.1	0.1	0.3	1.00E+00	0.723
L9-2277	S1_4+5	935.8	935.9	0.1	0.1	0.3	1.00E+00	0.723
L9-2277	S1_4+5	935.9	936	0.1	0.1	0.3	1.00E+00	0.723
L9-2277	S1_4+5	936.4	936.7	0.3	0.05	0.3	1.00E+00	0.723
L9-2277	S1_4+5	936.7	937	0.3	0.05	0.3	1.00E+00	0.723
L9-2277	S2_1+2	949.8	951.5	1.7	0.25	0.3	7.00E+01	0.723
L9-2277	S2_2+3	951.5	953.2	1.7	0.25	0.3	7.00E+01	0.723
L9-2277	S2_1+2	953.8	954.6	0.8	0.15	0.3	1.90E+02	0.723
L9-2277	S2_2+3	954.6	955.4	0.8	0.15	0.3	1.90E+02	0.723
L9-2277	S2_2+3	957.6	960.8	3.2	0.25	0.3	1.20E+02	0.723
L9-2277	S2_2+3	960.8	964	3.2	0.25	0.3	1.20E+02	0.723
L9-2277	S2_4	966.4	966.6	0.2	0	0.3	1.00E+00	0.723
L9-2277	S2_5+6	967.8	968.1	0.3	0.1	0.3	1.00E+00	0.723
L9-2277	S2_5+6	968.1	968.4	0.3	0.1	0.3	1.00E+00	0.723
L9-2277	S2_5+6	968.8	970.1	1.3	0.1	0.3	3.50E+02	0.723
L9-2277	S2_5+6	970.1	971.4	1.3	0.1	0.3	3.50E+02	0.723
L9-2277	S2_7+8	971.4	972.7	1.3	0.1	0.3	3.50E+02	0.723
L9-2277	S2_7+8	972.7	974	1.3	0.1	0.3	3.50E+02	0.723
L9-2277	S2_9	978.4	978.8	0.4	0	0.3	1.00E+00	0.723
L9-2277	S2_9	979.8	979.93	0.13	0.13	0.3	1.00E+00	0.723
L9-2277	S2_10+11	979.93	980.07	0.13	0.13	0.3	1.00E+00	0.723
L9-2277	S2_10+11	980.07	980.2	0.13	0.13	0.3	1.00E+00	0.723
L9-2277	S2_13+14	990.6	991.4	0.8	0.1	0.3	2.80E+02	0.723
L9-2277	S2_13+14	991.4	992.2	0.8	0.1	0.3	2.80E+02	0.723
L9-2277	S2_15+16	996.8	997	0.2	0.2	0.3	1.00E+00	0.723
L9-2277	S2_15+16	997	997.2	0.2	0.2	0.3	1.00E+00	0.723
L9-2277	S2_15+16	997.6	997.9	0.3	0.3	0.3	8.00E+01	0.723
L9-2277	S2_15+16	997.9	998.2	0.3	0.3	0.3	8.00E+01	0.723
L9-2277	S2_15+16	1000	1001	1	0.3	0.3	1.60E+02	0.723
L9-2277	S2_15+16	1001	1002	1	0.3	0.3	1.60E+02	0.723
L9-2277	S3_3	1014	1014.3	0.3	0.3	0.3	1.00E+00	0.723
L9-2277	S3_4-7	1015	1015.9	0.9	0.17	0.3	1.10E+02	0.723
L9-2277	S3_4-7	1015.9	1016.8	0.9	0.17	0.3	1.10E+02	0.723
L9-2277	S3_4-7	1016.8	1017.7	0.9	0.17	0.3	1.10E+02	0.723
L9-2277	S3_4-7	1017.7	1018.6	0.9	0.17	0.3	1.10E+02	0.723
L9-2277	S3_4-7	1019	1020.05	1.05	0.15	0.3	8.00E+01	0.723
L9-2277	S3_4-7	1020.05	1021.1	1.05	0.15	0.3	8.00E+01	0.723
L9-2277	S3_4-7	1021.1	1022.15	1.05	0.15	0.3	8.00E+01	0.723
L9-2277	S3_4-7	1022.15	1023.2	1.05	0.15	0.3	8.00E+01	0.723
L9-2277	S3_4-7	1024.2	1024.7	0.5	0.2	0.3	7.00E+01	0.723
L9-2277	S3_4-7	1024.7	1025.2	0.5	0.2	0.3	7.00E+01	0.723
L9-2277	S3_4-7	1025.2	1025.7	0.5	0.2	0.3	7.00E+01	0.723
L9-2277	S3_4-7	1025.7	1026.2	0.5	0.2	0.3	7.00E+01	0.723
L9-2277	S3_8	1030.2	1030.27	0.07	0.07	0.3	1.00E+00	0.723
L9-2277	S3_9+10	1030.27	1030.33	0.07	0.07	0.3	1.00E+00	0.723
L9-2277	S3_9+10	1030.33	1030.4	0.07	0.07	0.3	1.00E+00	0.723
L9-2277	S3_9+10	1031.4	1031.65	0.25	0.25	0.3	1.00E+02	0.723
L9-2277	S3_9+10	1031.65	1031.9	0.25	0.25	0.3	1.00E+02	0.723
L9-2277	P1_1	1039.8	1040.4	0.6	0.6	0.3	1.10E+02	0.723
L9-2277	P1_2	1041.6	1045.5	3.9	0.3	0.3	1.50E+02	0.723
L9-2277	P1_2	1046	1046.2	0.2	0.2	0.3	1.00E+00	0.723
L9-2277	P1_2	1046.8	1055.8	9	0.8	0.3	6.00E+01	0.723
L9-2277	P1_5+6	1062	1062.13	0.13	0.13	0.3	1.00E+00	0.723
L9-2277	P1_5+6	1062.13	1062.27	0.13	0.13	0.3	1.00E+00	0.723
L9-2277	P1_7	1062.27	1062.4	0.13	0.13	0.3	1.00E+00	0.723
L9-2277	P1_7	1063.4	1065.8	2.4	0.2	0.3	2.30E+02	0.723
L9-2277	P2_1-3	1072.2	1073.47	1.27	0.27	0.3	6.00E+01	0.723
L9-2277	P2_1-3	1073.47	1074.73	1.27	0.27	0.3	6.00E+01	0.723
L9-2277	P2_1-3	1074.73	1076	1.27	0.27	0.3	6.00E+01	0.723
L9-2277	P2_7-9	1082.4	1083.67	1.27	0.07	0.3	3.70E+02	0.723
L9-2277	P2_7-9	1083.67	1084.93	1.27	0.07	0.3	3.70E+02	0.723
L9-2277	P2_7-9	1084.93	1086.2	1.27	0.07	0.3	3.70E+02	0.723
L9-2277	P2_7-9	1086.6	1087.6	1	0.93	0.3	3.20E+02	0.723
L9-2277	P2_7-9	1087.6	1088.6	1	0.93	0.3	3.20E+02	0.723
L9-2277	P2_7-9	1088.6	1089.6	1	0.93	0.3	3.20E+02	0.723
L9-2277	P2_10	1094.2	1096.4	2.2	1	0.3	6.00E+01	0.723
L9-2277	G1_8	1115	1115.2	0.2	0	0.3	1.00E+00	0.723
L9-2277	G1_9	1117.8	1118.6	0.8	0.2	0.3	1.00E+00	0.723
L9-2277	G1_10	1119.6	1119.8	0.2	0.2	0.3	1.00E+00	0.723
L9-2277	G1_10	1120.3	1120.5	0.2	0	0.3	1.00E+00	0.723
L9-2277	G1_10	1121.1	1121.3	0.2	0.2	0.3	1.00E+00	0.723
L9-2277	G1_11+12	1125.5	1127	1.5	0.08	0.3	1.50E+02	0.723
L9-2277	G1_11+12	1127	1128.5	1.5	0.08	0.3	1.50E+02	0.723
L9-2277	G1_13	1128.5	1130	1.5	0.08	0.3	1.50E+02	0.723
L9-2277	G1_14+15	1130	1131.5	1.5	0.08	0.3	1.50E+02	0.723
L9-2277	G1_14+15	1131.5	1133	1.5	0.08	0.3	1.50E+02	0.723
L9-2277	G1_16	1135.2	1135.4	0.2	0.2	0.3	1.00E+00	0.723
L9-2277	G1_17	1137.2	1137.4	0.2	0	0.3	1.00E+00	0.723
L9-2277	G1_18	1138.4	1140	1.6	0.2	0.3	6.00E+01	0.723
L9-2277	G1_18	1140.8	1141	0.2	0.2	0.3	1.00E+00	0.723
L9-2277	G1_19	1142.8	1143.1	0.3	0.3	0.3	1.00E+00	0.723
L9-2277	G1_20	1145.2	1146.8	1.6	0.4	0.3	1.00E+00	0.723
L9-2277	G2_1+2	1150	1151	1	0.67	0.3	1.50E+02	0.723
L9-2277	G2_1+2	1151	1152	1	0.67	0.3	1.50E+02	0.723
L9-2277	G2_3	1152	1153	1	0.67	0.3	1.50E+02	0.723
L9-2277	G2_4	1155	1155.7	0.7	0.7	0.3	1.80E+02	0.723
L9-2277	G2_5	1155.7	1156.4	0.7	0.7	0.3	1.80E+02	0.723
L9-2277	G2_6	1158.4	1158.6	0.2	0.2	0.3	1.00E+00	0.723
L9-2277	G2_8	1161.2	1161.8	0.6	0.6	0.3	6.00E+01	0.723
L9-2277	G2_9	1164	1164.2	0.2	0.2	0.3	1.00E+00	0.723
L9-2277	G2_10	1165.6	1166.2	0.6	0.3	0.3	1.00E+02	0.723
L9-2277	G2_11	1166.2	1166.8	0.6	0.3	0.3	1.00E+02	0.723
L9-2277	G2_12	1169.4	1169.95	0.55	0.1	0.3	1.00E+00	0.723
L9-2277	G2_13	1169.95	1170.5	0.55	0.1	0.3	1.00E+00	0.723
L9-2277	G2_15	1176.2	1176.5	0.3	0.2	0.3	1.00E+00	0.723
L9-2277	G2_16	1179.8	1180.3	0.5	0.4	0.3	1.00E+00	0.723
L9-2277	G2_18	1184.4	1185.1	0.7	0.2	0.3	1.00E+00	0.723
L9-2277	G2_19	1190.2	1190.6	0.4	0.4	0.3	1.00E+00	0.723
L9-2277	G2_19	1192.6	1192.7	0.1	0	0.3	1.00E+00	0.723
