ÅS∫≈	ÕÍ◊ÍæÆ…Ó	≤π–ƒ∫£∞Œ	∂œøÈ	µÿ≤„√˚≥∆	…∞≤„◊È	∂•…Ó	ÕÍ◊ÍæÆ…Ó
”¢ ‘15-1	2940	3090.1	A	N21	K36	1728	1788
”¢ ‘15-1	2940	3090.1	A	N21	K37	1788	1859
”¢ ‘15-1	2940	3090.1	A	N21	K4	1859	1926
”¢ ‘15-1	2940	3090.1	A	N21	K41	1926	1986
”¢ ‘15-1	2940	3090.1	A	N21	K42	1986	2048
”¢ ‘15-1	2940	3090.1	A	N21	K43	2048	2105
”¢ ‘15-1	2940	3090.1	A	N21	K44	2105	2208
”¢ ‘15-1	2940	3090.1	YX	N22	K26	2208	2256
”¢ ‘15-1	2940	3090.1	YX	N22	K27	2256	2302
”¢ ‘15-1	2940	3090.1	YX	N22	K28	2302	2358
”¢ ‘15-1	2940	3090.1	YX	N22	K29	2358	2400
”¢ ‘15-1	2940	3090.1	YX	N22	K210	2400	2463
”¢ ‘15-1	2940	3090.1	YX	N22	K211	2463	2504
”¢ ‘15-1	2940	3090.1	YX	N22	K212	2504	2559
”¢ ‘15-1	2940	3090.1	YX	N21	K3	2559	2616
”¢ ‘15-1	2940	3090.1	YX	N21	K31	2616	2678
”¢ ‘15-1	2940	3090.1	YX	N21	K32	2678	2720
”¢ ‘15-1	2940	3090.1	YX	N21	K33	2720	2768
”¢ ‘15-1	2940	3090.1	YX	N21	K34	2768	2814
”¢ ‘15-1	2940	3090.1	YX	N21	K35	2814	2881
”¢ ‘15-1	2940	3090.1	YX	N21	K36	2881	2940
”¢ ‘2-1	2800	3083.03	C	N22	K26	523	571
”¢ ‘2-1	2800	3083.03	C	N22	K27	571	619
”¢ ‘2-1	2800	3083.03	C	N22	K28	619	677
”¢ ‘2-1	2800	3083.03	C	N22	K29	677	728
”¢ ‘2-1	2800	3083.03	C	N22	K210	728	786
”¢ ‘2-1	2800	3083.03	C	N22	K211	786	824
”¢ ‘2-1	2800	3083.03	C	N22	K212	824	882
”¢ ‘2-1	2800	3083.03	C	N21	K3	882	942
”¢ ‘2-1	2800	3083.03	C	N21	K31	942	1008
”¢ ‘2-1	2800	3083.03	B	N22	K210	1008	1076
”¢ ‘2-1	2800	3083.03	B	N22	K211	1076	1114
”¢ ‘2-1	2800	3083.03	B	N22	K212	1114	1170
”¢ ‘2-1	2800	3083.03	B	N21	K3	1170	1225
”¢ ‘2-1	2800	3083.03	B	N21	K31	1225	1285
”¢ ‘2-1	2800	3083.03	B	N21	K32	1285	1341
”¢ ‘2-1	2800	3083.03	B	N21	K33	1341	1385
”¢ ‘2-1	2800	3083.03	B	N21	K34	1385	1436
”¢ ‘2-1	2800	3083.03	B	N21	K35	1436	1498
”¢ ‘2-1	2800	3083.03	B	N21	K36	1498	1562
”¢ ‘2-1	2800	3083.03	B	N21	K37	1562	1629
”¢ ‘2-1	2800	3083.03	B	N21	K4	1629	1702
”¢ ‘2-1	2800	3083.03	A	N21	K36	1702	1766
”¢ ‘2-1	2800	3083.03	A	N21	K37	1766	1845
”¢ ‘2-1	2800	3083.03	A	N21	K4	1845	1917
”¢ ‘2-1	2800	3083.03	A	N21	K41	1917	1971
”¢ ‘2-1	2800	3083.03	A	N21	K42	1971	2029
”¢ ‘2-1	2800	3083.03	A	N21	K43	2029	2084
”¢ ‘2-1	2800	3083.03	A	N21	K44	2084	2164
”¢ ‘2-1	2800	3083.03	A	N21	K45	2164	2246
”¢ ‘2-1	2800	3083.03	A	N21	K46	2246	2337
”¢ ‘2-1	2800	3083.03	A	N21	K47	2337	2416
”¢ ‘2-1	2800	3083.03	YX	N22	K211	2416	2458
”¢ ‘2-1	2800	3083.03	YX	N22	K212	2458	2528
”¢ ‘2-1	2800	3083.03	YX	N21	K3	2528	2585
”¢ ‘2-1	2800	3083.03	YX	N21	K31	2585	2647
”¢ ‘2-1	2800	3083.03	YX	N21	K32	2647	2704
”¢ ‘2-1	2800	3083.03	YX	N21	K33	2704	2742
”¢ ‘2-1	2800	3083.03	YX	N21	K34	2742	2800
”¢ ‘2-2	2050	3083.03	C	N22	K26	522	569
”¢ ‘2-2	2050	3083.03	C	N22	K27	569	618
”¢ ‘2-2	2050	3083.03	C	N22	K28	618	676
”¢ ‘2-2	2050	3083.03	C	N22	K29	676	726
”¢ ‘2-2	2050	3083.03	C	N22	K210	726	786
”¢ ‘2-2	2050	3083.03	C	N22	K211	786	824
”¢ ‘2-2	2050	3083.03	C	N22	K212	824	882
”¢ ‘2-2	2050	3083.03	C	N21	K3	882	941
”¢ ‘2-2	2050	3083.03	C	N21	K31	941	1009
”¢ ‘2-2	2050	3083.03	B	N22	K210	1009	1076
”¢ ‘2-2	2050	3083.03	B	N22	K211	1076	1115
”¢ ‘2-2	2050	3083.03	B	N22	K212	1115	1170
”¢ ‘2-2	2050	3083.03	B	N21	K3	1170	1225
”¢ ‘2-2	2050	3083.03	B	N21	K31	1225	1285
”¢ ‘2-2	2050	3083.03	B	N21	K32	1285	1342
”¢ ‘2-2	2050	3083.03	B	N21	K33	1342	1389
”¢ ‘2-2	2050	3083.03	B	N21	K34	1389	1431
”¢ ‘2-2	2050	3083.03	B	N21	K35	1431	1498
”¢ ‘2-2	2050	3083.03	B	N21	K36	1498	1567
”¢ ‘2-2	2050	3083.03	B	N21	K37	1567	1632
”¢ ‘2-2	2050	3083.03	B	N21	K4	1632	1721
”¢ ‘2-2	2050	3083.03	A	N21	K36	1721	1785
”¢ ‘2-2	2050	3083.03	A	N21	K37	1785	1845
”¢ ‘2-2	2050	3083.03	A	N21	K4	1845	1915
”¢ ‘2-2	2050	3083.03	A	N21	K41	1915	1966
”¢ ‘2-2	2050	3083.03	A	N21	K42	1966	2026
”¢ ‘2-2	2050	3083.03	A	N21	K43	2026	2050
”¢ ‘2-3	1700	3083.03	C	N22	K26	521	570
”¢ ‘2-3	1700	3083.03	C	N22	K27	570	618
”¢ ‘2-3	1700	3083.03	C	N22	K28	618	677
”¢ ‘2-3	1700	3083.03	C	N22	K29	677	729
”¢ ‘2-3	1700	3083.03	C	N22	K210	729	787
”¢ ‘2-3	1700	3083.03	C	N22	K211	787	826
”¢ ‘2-3	1700	3083.03	C	N22	K212	826	883
”¢ ‘2-3	1700	3083.03	C	N21	K3	883	940
”¢ ‘2-3	1700	3083.03	C	N21	K31	940	1009
”¢ ‘2-3	1700	3083.03	B	N22	K210	1009	1076
”¢ ‘2-3	1700	3083.03	B	N22	K211	1076	1115
”¢ ‘2-3	1700	3083.03	B	N22	K212	1115	1171
”¢ ‘2-3	1700	3083.03	B	N21	K3	1171	1225
”¢ ‘2-3	1700	3083.03	B	N21	K31	1225	1285
”¢ ‘2-3	1700	3083.03	B	N21	K32	1285	1341
”¢ ‘2-3	1700	3083.03	B	N21	K33	1341	1386
”¢ ‘2-3	1700	3083.03	B	N21	K34	1386	1433
”¢ ‘2-3	1700	3083.03	B	N21	K35	1433	1501
”¢ ‘2-3	1700	3083.03	B	N21	K36	1501	1568
”¢ ‘2-3	1700	3083.03	B	N21	K37	1568	1643
”¢ ‘2-3	1700	3083.03	B	N21	K4	1643	1700
”¢ ‘2-4	1490	3083.03	C	N22	K26	521	568
”¢ ‘2-4	1490	3083.03	C	N22	K27	568	618
”¢ ‘2-4	1490	3083.03	C	N22	K28	618	676
”¢ ‘2-4	1490	3083.03	C	N22	K29	676	727
”¢ ‘2-4	1490	3083.03	C	N22	K210	727	787
”¢ ‘2-4	1490	3083.03	C	N22	K211	787	824
”¢ ‘2-4	1490	3083.03	C	N22	K212	824	882
”¢ ‘2-4	1490	3083.03	C	N21	K3	882	944
”¢ ‘2-4	1490	3083.03	C	N21	K31	944	1009
”¢ ‘2-4	1490	3083.03	B	N22	K210	1009	1076
”¢ ‘2-4	1490	3083.03	B	N22	K211	1076	1116
”¢ ‘2-4	1490	3083.03	B	N22	K212	1116	1171
”¢ ‘2-4	1490	3083.03	B	N21	K3	1171	1225
”¢ ‘2-4	1490	3083.03	B	N21	K31	1225	1284
”¢ ‘2-4	1490	3083.03	B	N21	K32	1284	1344
”¢ ‘2-4	1490	3083.03	B	N21	K33	1344	1389
”¢ ‘2-4	1490	3083.03	B	N21	K34	1389	1431
”¢ ‘2-4	1490	3083.03	B	N21	K35	1431	1490
”¢ ‘2-5	1350	3083.03	C	N22	K26	521	569
”¢ ‘2-5	1350	3083.03	C	N22	K27	569	617
”¢ ‘2-5	1350	3083.03	C	N22	K28	617	676
”¢ ‘2-5	1350	3083.03	C	N22	K29	676	727
”¢ ‘2-5	1350	3083.03	C	N22	K210	727	788
”¢ ‘2-5	1350	3083.03	C	N22	K211	788	827
”¢ ‘2-5	1350	3083.03	C	N22	K212	827	884
”¢ ‘2-5	1350	3083.03	C	N21	K3	884	943
”¢ ‘2-5	1350	3083.03	C	N21	K31	943	1008
”¢ ‘2-5	1350	3083.03	B	N22	K210	1008	1075
”¢ ‘2-5	1350	3083.03	B	N22	K211	1075	1114
”¢ ‘2-5	1350	3083.03	B	N22	K212	1114	1169
”¢ ‘2-5	1350	3083.03	B	N21	K3	1169	1224
”¢ ‘2-5	1350	3083.03	B	N21	K31	1224	1281
”¢ ‘2-5	1350	3083.03	B	N21	K32	1281	1350
”¢ ‘3-1	2000	3112.16	C	N22	K26	538	587
”¢ ‘3-1	2000	3112.16	C	N22	K27	587	635
”¢ ‘3-1	2000	3112.16	C	N22	K28	635	701
”¢ ‘3-1	2000	3112.16	C	N22	K29	701	752
”¢ ‘3-1	2000	3112.16	C	N22	K210	752	820
”¢ ‘3-1	2000	3112.16	C	N22	K211	820	864
”¢ ‘3-1	2000	3112.16	C	N22	K212	864	928
”¢ ‘3-1	2000	3112.16	C	N21	K3	928	991
”¢ ‘3-1	2000	3112.16	C	N21	K31	991	1050
”¢ ‘3-1	2000	3112.16	C	N21	K32	1050	1102
”¢ ‘3-1	2000	3112.16	C	N21	K33	1102	1146
”¢ ‘3-1	2000	3112.16	B	N21	K33	1146	1195
”¢ ‘3-1	2000	3112.16	B	N21	K34	1195	1245
”¢ ‘3-1	2000	3112.16	B	N21	K35	1245	1314
”¢ ‘3-1	2000	3112.16	B	N21	K36	1314	1390
”¢ ‘3-1	2000	3112.16	B	N21	K37	1390	1472
”¢ ‘3-1	2000	3112.16	B	N21	K4	1472	1542
”¢ ‘3-1	2000	3112.16	B	N21	K41	1542	1594
”¢ ‘3-1	2000	3112.16	B	N21	K42	1594	1661
”¢ ‘3-1	2000	3112.16	B	N21	K43	1661	1734
”¢ ‘3-1	2000	3112.16	B	N21	K42	1734	1803
”¢ ‘3-1	2000	3112.16	B	N21	K43	1803	1864
”¢ ‘3-1	2000	3112.16	B	N21	K44	1864	1936
”¢ ‘3-1	2000	3112.16	B	N21	K45	1936	2000
”¢ ‘4-1	1850	3007.77	B	N22	K27	697	744
”¢ ‘4-1	1850	3007.77	B	N22	K28	744	802
”¢ ‘4-1	1850	3007.77	B	N22	K29	802	852
”¢ ‘4-1	1850	3007.77	B	N22	K210	852	912
”¢ ‘4-1	1850	3007.77	B	N22	K211	912	952
”¢ ‘4-1	1850	3007.77	B	N22	K212	952	1009
”¢ ‘4-1	1850	3007.77	B	N21	K3	1009	1066
”¢ ‘4-1	1850	3007.77	B	N21	K31	1066	1130
”¢ ‘4-1	1850	3007.77	B	N21	K32	1130	1182
”¢ ‘4-1	1850	3007.77	B	N21	K33	1182	1222
”¢ ‘4-1	1850	3007.77	B	N21	K34	1222	1260
”¢ ‘4-1	1850	3007.77	B	N21	K35	1260	1355
”¢ ‘4-1	1850	3007.77	A	N22	K27	1355	1407
”¢ ‘4-1	1850	3007.77	A	N22	K28	1407	1471
”¢ ‘4-1	1850	3007.77	A	N22	K29	1471	1520
”¢ ‘4-1	1850	3007.77	A	N22	K210	1520	1588
”¢ ‘4-1	1850	3007.77	A	N22	K211	1588	1633
”¢ ‘4-1	1850	3007.77	A	N22	K212	1633	1691
”¢ ‘4-1	1850	3007.77	A	N21	K3	1691	1755
”¢ ‘4-1	1850	3007.77	A	N21	K31	1755	1825
”¢ ‘4-1	1850	3007.77	A	N21	K32	1825	1850
”¢ ‘4-2	1570	3007.77	B	N22	K26	647	698
”¢ ‘4-2	1570	3007.77	B	N22	K27	698	742
”¢ ‘4-2	1570	3007.77	B	N22	K28	742	803
”¢ ‘4-2	1570	3007.77	B	N22	K29	803	852
”¢ ‘4-2	1570	3007.77	B	N22	K210	852	914
”¢ ‘4-2	1570	3007.77	B	N22	K211	914	953
”¢ ‘4-2	1570	3007.77	B	N22	K212	953	1008
”¢ ‘4-2	1570	3007.77	B	N21	K3	1008	1069
”¢ ‘4-2	1570	3007.77	B	N21	K31	1069	1131
”¢ ‘4-2	1570	3007.77	B	N21	K32	1131	1184
”¢ ‘4-2	1570	3007.77	B	N21	K33	1184	1223
”¢ ‘4-2	1570	3007.77	B	N21	K34	1223	1261
”¢ ‘4-2	1570	3007.77	B	N21	K35	1261	1361
”¢ ‘4-2	1570	3007.77	A	N22	K27	1361	1410
”¢ ‘4-2	1570	3007.77	A	N22	K28	1410	1472
”¢ ‘4-2	1570	3007.77	A	N22	K29	1472	1520
”¢ ‘4-2	1570	3007.77	A	N22	K210	1520	1570
”¢ ‘4-3	1370	3007.82	B	N22	K26	648	702
”¢ ‘4-3	1370	3007.82	B	N22	K27	702	747
”¢ ‘4-3	1370	3007.82	B	N22	K28	747	805
”¢ ‘4-3	1370	3007.82	B	N22	K29	805	852
”¢ ‘4-3	1370	3007.82	B	N22	K210	852	915
”¢ ‘4-3	1370	3007.82	B	N22	K211	915	952
”¢ ‘4-3	1370	3007.82	B	N22	K212	952	1008
”¢ ‘4-3	1370	3007.82	B	N21	K3	1008	1066
”¢ ‘4-3	1370	3007.82	B	N21	K31	1066	1132
”¢ ‘4-3	1370	3007.82	B	N21	K32	1132	1185
”¢ ‘4-3	1370	3007.82	B	N21	K33	1185	1224
”¢ ‘4-3	1370	3007.82	B	N21	K34	1224	1260
”¢ ‘4-3	1370	3007.82	B	N21	K35	1260	1370
”¢ ‘5-1	1850	3019.75	B	N22	K27	613	655
”¢ ‘5-1	1850	3019.75	B	N22	K28	655	708
”¢ ‘5-1	1850	3019.75	B	N22	K29	708	759
”¢ ‘5-1	1850	3019.75	B	N22	K210	759	820
”¢ ‘5-1	1850	3019.75	B	N22	K211	820	882
”¢ ‘5-1	1850	3019.75	B	N22	K211	882	922
”¢ ‘5-1	1850	3019.75	B	N22	K212	922	981
”¢ ‘5-1	1850	3019.75	B	N21	K3	981	1031
”¢ ‘5-1	1850	3019.75	B	N21	K31	1031	1094
”¢ ‘5-1	1850	3019.75	B	N21	K32	1094	1151
”¢ ‘5-1	1850	3019.75	B	N21	K33	1151	1192
”¢ ‘5-1	1850	3019.75	B	N21	K34	1192	1230
”¢ ‘5-1	1850	3019.75	B	N21	K35	1230	1307
”¢ ‘5-1	1850	3019.75	B	N21	K36	1307	1384
”¢ ‘5-1	1850	3019.75	B	N21	K37	1384	1446
”¢ ‘5-1	1850	3019.75	B	N21	K4	1446	1510
”¢ ‘5-1	1850	3019.75	B	N21	K41	1510	1565
”¢ ‘5-1	1850	3019.75	B	N21	K42	1565	1628
”¢ ‘5-1	1850	3019.75	B	N21	K42	1628	1730
”¢ ‘5-1	1850	3019.75	B	N21	K44	1730	1805
”¢ ‘5-1	1850	3019.75	B	N21	K45	1805	1850
”¢ ‘6-1	2450	3019.32	B	N22	K27	666	712
”¢ ‘6-1	2450	3019.32	B	N22	K28	712	770
”¢ ‘6-1	2450	3019.32	B	N22	K29	770	821
”¢ ‘6-1	2450	3019.32	B	N22	K210	821	881
”¢ ‘6-1	2450	3019.32	B	N22	K211	881	926
”¢ ‘6-1	2450	3019.32	B	N22	K212	926	980
”¢ ‘6-1	2450	3019.32	B	N21	K3	980	1032
”¢ ‘6-1	2450	3019.32	B	N21	K31	1032	1090
”¢ ‘6-1	2450	3019.32	B	N21	K32	1090	1141
”¢ ‘6-1	2450	3019.32	B	N21	K33	1141	1190
”¢ ‘6-1	2450	3019.32	B	N21	K34	1190	1236
”¢ ‘6-1	2450	3019.32	B	N21	K35	1236	1308
”¢ ‘6-1	2450	3019.32	B	N21	K36	1308	1385
”¢ ‘6-1	2450	3019.32	B	N21	K37	1385	1480
”¢ ‘6-1	2450	3019.32	B	N21	K37	1480	1539
”¢ ‘6-1	2450	3019.32	B	N21	K4	1539	1603
”¢ ‘6-1	2450	3019.32	B	N21	K41	1603	1733
”¢ ‘6-1	2450	3019.32	A	N21	K3	1733	1794
”¢ ‘6-1	2450	3019.32	A	N21	K31	1794	1854
”¢ ‘6-1	2450	3019.32	A	N21	K32	1854	1911
”¢ ‘6-1	2450	3019.32	A	N21	K33	1911	1957
”¢ ‘6-1	2450	3019.32	A	N21	K34	1957	2007
”¢ ‘6-1	2450	3019.32	A	N21	K35	2007	2084
”¢ ‘6-1	2450	3019.32	A	N21	K36	2084	2164
”¢ ‘6-1	2450	3019.32	A	N21	K37	2164	2248
”¢ ‘6-1	2450	3019.32	A	N21	K4	2248	2306
”¢ ‘6-1	2450	3019.32	YX	N22	YX	2306	2450
”¢ ‘7-1	2150	3096.2	C	N22	K26	524	569
”¢ ‘7-1	2150	3096.2	C	N22	K27	569	617
”¢ ‘7-1	2150	3096.2	C	N22	K28	617	679
”¢ ‘7-1	2150	3096.2	C	N22	K29	679	730
”¢ ‘7-1	2150	3096.2	C	N22	K210	730	790
”¢ ‘7-1	2150	3096.2	C	N22	K211	790	830
”¢ ‘7-1	2150	3096.2	C	N22	K212	830	894
”¢ ‘7-1	2150	3096.2	C	N21	K3	894	948
”¢ ‘7-1	2150	3096.2	C	N21	K31	948	1008
”¢ ‘7-1	2150	3096.2	C	N21	K32	1008	1113
”¢ ‘7-1	2150	3096.2	B	N22	K211	1113	1147
”¢ ‘7-1	2150	3096.2	B	N22	K212	1147	1203
”¢ ‘7-1	2150	3096.2	B	N21	K3	1203	1260
”¢ ‘7-1	2150	3096.2	B	N21	K31	1260	1306
”¢ ‘7-1	2150	3096.2	B	N21	K32	1306	1354
”¢ ‘7-1	2150	3096.2	B	N21	K33	1354	1402
”¢ ‘7-1	2150	3096.2	B	N21	K34	1402	1446
”¢ ‘7-1	2150	3096.2	B	N21	K35	1446	1510
”¢ ‘7-1	2150	3096.2	B	N21	K36	1510	1577
”¢ ‘7-1	2150	3096.2	B	N21	K37	1577	1643
”¢ ‘7-1	2150	3096.2	B	N21	K4	1643	1706
”¢ ‘7-1	2150	3096.2	B	N21	K41	1706	1757
”¢ ‘7-1	2150	3096.2	B	N21	K42	1757	1820
”¢ ‘7-1	2150	3096.2	B	N21	K43	1820	1878
”¢ ‘7-1	2150	3096.2	A	N21	K41	1878	1937
”¢ ‘7-1	2150	3096.2	A	N21	K42	1937	1999
”¢ ‘7-1	2150	3096.2	A	N21	K43	1999	2064
”¢ ‘7-1	2150	3096.2	A	N21	K44	2064	2133
”¢ ‘7-1	2150	3096.2	A	N21	K45	2133	2150
”¢ ‘8-1	2320	3127.36	C	N22	K26	525	571
”¢ ‘8-1	2320	3127.36	C	N22	K27	571	618
”¢ ‘8-1	2320	3127.36	C	N22	K28	618	680
”¢ ‘8-1	2320	3127.36	C	N22	K29	680	730
”¢ ‘8-1	2320	3127.36	C	N22	K210	730	788
”¢ ‘8-1	2320	3127.36	C	N22	K211	788	832
”¢ ‘8-1	2320	3127.36	C	N22	K212	832	890
”¢ ‘8-1	2320	3127.36	C	N21	K3	890	971
”¢ ‘8-1	2320	3127.36	B	N22	K28	971	1040
”¢ ‘8-1	2320	3127.36	B	N22	K29	1040	1088
”¢ ‘8-1	2320	3127.36	B	N22	K210	1088	1150
”¢ ‘8-1	2320	3127.36	B	N22	K211	1150	1182
”¢ ‘8-1	2320	3127.36	B	N22	K212	1182	1236
”¢ ‘8-1	2320	3127.36	B	N21	K3	1236	1298
”¢ ‘8-1	2320	3127.36	B	N21	K31	1298	1362
”¢ ‘8-1	2320	3127.36	B	N21	K32	1362	1416
”¢ ‘8-1	2320	3127.36	B	N21	K33	1416	1466
”¢ ‘8-1	2320	3127.36	B	N21	K34	1466	1515
”¢ ‘8-1	2320	3127.36	B	N21	K35	1515	1579
”¢ ‘8-1	2320	3127.36	B	N21	K36	1579	1667
”¢ ‘8-1	2320	3127.36	A	N21	K35	1667	1741
”¢ ‘8-1	2320	3127.36	A	N21	K36	1741	1822
”¢ ‘8-1	2320	3127.36	A	N21	K37	1822	1904
”¢ ‘8-1	2320	3127.36	A	N21	K4	1904	1964
”¢ ‘8-1	2320	3127.36	A	N21	K41	1964	2021
”¢ ‘8-1	2320	3127.36	A	N21	K42	2021	2081
”¢ ‘8-1	2320	3127.36	A	N21	K43	2081	2138
”¢ ‘8-1	2320	3127.36	A	N21	K44	2138	2214
”¢ ‘8-1	2320	3127.36	YX	N21	YX	2214	2320
”¢ ‘9-1	2350	3160.24	C	N22	K26	573	617
”¢ ‘9-1	2350	3160.24	C	N22	K27	617	663
”¢ ‘9-1	2350	3160.24	C	N22	K28	663	726
”¢ ‘9-1	2350	3160.24	C	N22	K29	726	780
”¢ ‘9-1	2350	3160.24	C	N22	K210	780	840
”¢ ‘9-1	2350	3160.24	C	N22	K211	840	878
”¢ ‘9-1	2350	3160.24	C	N22	K212	878	942
”¢ ‘9-1	2350	3160.24	C	N21	K3	942	1002
”¢ ‘9-1	2350	3160.24	C	N21	K31	1002	1055
”¢ ‘9-1	2350	3160.24	C	N21	K32	1055	1104
”¢ ‘9-1	2350	3160.24	C	N21	K33	1104	1153
”¢ ‘9-1	2350	3160.24	C	N21	K34	1153	1201
”¢ ‘9-1	2350	3160.24	C	N21	K35	1201	1232
”¢ ‘9-1	2350	3160.24	B	N21	K3	1232	1280
”¢ ‘9-1	2350	3160.24	B	N21	K31	1280	1338
”¢ ‘9-1	2350	3160.24	B	N21	K32	1338	1393
”¢ ‘9-1	2350	3160.24	B	N21	K33	1393	1440
”¢ ‘9-1	2350	3160.24	B	N21	K34	1440	1487
”¢ ‘9-1	2350	3160.24	B	N21	K35	1487	1570
”¢ ‘9-1	2350	3160.24	B	N21	K36	1570	1635
”¢ ‘9-1	2350	3160.24	B	N21	K37	1635	1703
”¢ ‘9-1	2350	3160.24	B	N21	K4	1703	1766
”¢ ‘9-1	2350	3160.24	B	N21	K41	1766	1824
”¢ ‘9-1	2350	3160.24	B	N21	K42	1824	1888
”¢ ‘9-1	2350	3160.24	B	N21	K43	1888	1947
”¢ ‘9-1	2350	3160.24	B	N21	K44	1947	2020
”¢ ‘9-1	2350	3160.24	B	N21	K45	2020	2094
”¢ ‘9-1	2350	3160.24	A	N21	K44	2094	2182
”¢ ‘9-1	2350	3160.24	A	N21	K45	2182	2266
”¢ ‘9-1	2350	3160.24	A	N21	K46	2266	2350
