井号	深度	方位角	井斜角
方4-斜3	3173.45	112.615	7.606
方4-斜3	3173.5	112.62	7.607
方4-斜3	3173.55	112.625	7.607
方4-斜3	3173.6	112.63	7.608
方4-斜3	3173.65	112.635	7.608
方4-斜3	3173.7	112.641	7.609
方4-斜3	3173.75	112.647	7.609
方4-斜3	3173.8	112.653	7.61
方4-斜3	3173.85	112.659	7.61
方4-斜3	3173.9	112.665	7.611
方4-斜3	3173.95	112.672	7.611
方4-斜3	3174	112.678	7.612
方4-斜3	3174.05	112.685	7.612
方4-斜3	3174.1	112.692	7.613
方4-斜3	3174.15	112.699	7.613
方4-斜3	3174.2	112.707	7.613
方4-斜3	3174.25	112.714	7.614
方4-斜3	3174.3	112.722	7.614
方4-斜3	3174.35	112.73	7.615
方4-斜3	3174.4	112.738	7.615
方4-斜3	3174.45	112.746	7.615
方4-斜3	3174.5	112.755	7.616
方4-斜3	3174.55	112.763	7.616
方4-斜3	3174.6	112.772	7.616
方4-斜3	3174.65	112.781	7.617
方4-斜3	3174.7	112.79	7.617
方4-斜3	3174.75	112.8	7.617
方4-斜3	3174.8	112.809	7.617
方4-斜3	3174.85	112.819	7.618
方4-斜3	3174.9	112.829	7.618
方4-斜3	3174.95	112.839	7.618
方4-斜3	3175	112.85	7.618
方4-斜3	3175.05	112.86	7.619
方4-斜3	3175.1	112.871	7.619
方4-斜3	3175.15	112.882	7.619
方4-斜3	3175.2	112.894	7.619
方4-斜3	3175.25	112.905	7.619
方4-斜3	3175.3	112.917	7.619
方4-斜3	3175.35	112.929	7.62
方4-斜3	3175.4	112.941	7.62
方4-斜3	3175.45	112.953	7.62
方4-斜3	3175.5	112.966	7.62
方4-斜3	3175.55	112.979	7.62
方4-斜3	3175.6	112.992	7.62
方4-斜3	3175.65	113.005	7.62
方4-斜3	3175.7	113.019	7.62
方4-斜3	3175.75	113.033	7.62
方4-斜3	3175.8	113.047	7.62
方4-斜3	3175.85	113.061	7.62
方4-斜3	3175.9	113.076	7.62
方4-斜3	3175.95	113.09	7.62
方4-斜3	3176	113.106	7.62
方4-斜3	3176.05	113.121	7.62
方4-斜3	3176.1	113.137	7.62
方4-斜3	3176.15	113.153	7.62
方4-斜3	3176.2	113.169	7.62
方4-斜3	3176.25	113.185	7.62
方4-斜3	3176.3	113.202	7.62
方4-斜3	3176.35	113.219	7.62
方4-斜3	3176.4	113.236	7.62
方4-斜3	3176.45	113.253	7.62
方4-斜3	3176.5	113.271	7.62
方4-斜3	3176.55	113.289	7.619
方4-斜3	3176.6	113.307	7.619
方4-斜3	3176.65	113.325	7.619
方4-斜3	3176.7	113.344	7.619
方4-斜3	3176.75	113.363	7.619
方4-斜3	3176.8	113.382	7.619
方4-斜3	3176.85	113.401	7.619
方4-斜3	3176.9	113.42	7.618
方4-斜3	3176.95	113.44	7.618
方4-斜3	3177	113.46	7.618
方4-斜3	3177.05	113.48	7.618
方4-斜3	3177.1	113.5	7.618
方4-斜3	3177.15	113.52	7.617
方4-斜3	3177.2	113.54	7.617
方4-斜3	3177.25	113.56	7.617
方4-斜3	3177.3	113.581	7.617
方4-斜3	3177.35	113.601	7.617
方4-斜3	3177.4	113.622	7.616
方4-斜3	3177.45	113.642	7.616
方4-斜3	3177.5	113.663	7.616
方4-斜3	3177.55	113.684	7.616
方4-斜3	3177.6	113.704	7.615
方4-斜3	3177.65	113.725	7.615
方4-斜3	3177.7	113.745	7.615
方4-斜3	3177.75	113.765	7.615
方4-斜3	3177.8	113.786	7.614
方4-斜3	3177.85	113.806	7.614
方4-斜3	3177.9	113.826	7.614
方4-斜3	3177.95	113.846	7.613
方4-斜3	3178	113.865	7.613
方4-斜3	3178.05	113.884	7.613
方4-斜3	3178.1	113.904	7.612
方4-斜3	3178.15	113.922	7.612
方4-斜3	3178.2	113.941	7.612
方4-斜3	3178.25	113.959	7.612
方4-斜3	3178.3	113.977	7.611
方4-斜3	3178.35	113.995	7.611
方4-斜3	3178.4	114.012	7.611
方4-斜3	3178.45	114.029	7.61
方4-斜3	3178.5	114.045	7.61
方4-斜3	3178.55	114.061	7.61
方4-斜3	3178.6	114.077	7.609
方4-斜3	3178.65	114.092	7.609
方4-斜3	3178.7	114.107	7.609
方4-斜3	3178.75	114.121	7.608
方4-斜3	3178.8	114.134	7.608
方4-斜3	3178.85	114.147	7.608
方4-斜3	3178.9	114.16	7.607
方4-斜3	3178.95	114.172	7.607
方4-斜3	3179	114.183	7.607
方4-斜3	3179.05	114.194	7.606
方4-斜3	3179.1	114.205	7.606
方4-斜3	3179.15	114.214	7.606
方4-斜3	3179.2	114.223	7.605
方4-斜3	3179.25	114.232	7.605
方4-斜3	3179.3	114.24	7.605
方4-斜3	3179.35	114.247	7.604
方4-斜3	3179.4	114.254	7.604
方4-斜3	3179.45	114.26	7.604
方4-斜3	3179.5	114.265	7.603
方4-斜3	3179.55	114.27	7.603
方4-斜3	3179.6	114.274	7.603
方4-斜3	3179.65	114.278	7.603
方4-斜3	3179.7	114.281	7.602
方4-斜3	3179.75	114.283	7.602
方4-斜3	3179.8	114.285	7.602
方4-斜3	3179.85	114.286	7.602
方4-斜3	3179.9	114.287	7.601
方4-斜3	3179.95	114.287	7.601
方4-斜3	3180	114.287	7.601
方4-斜3	3180.05	114.286	7.601
方4-斜3	3180.1	114.284	7.601
方4-斜3	3180.15	114.282	7.601
方4-斜3	3180.2	114.279	7.601
方4-斜3	3180.25	114.276	7.601
方4-斜3	3180.3	114.272	7.601
方4-斜3	3180.35	114.268	7.6
方4-斜3	3180.4	114.264	7.6
方4-斜3	3180.45	114.258	7.6
方4-斜3	3180.5	114.253	7.601
方4-斜3	3180.55	114.247	7.601
方4-斜3	3180.6	114.241	7.601
方4-斜3	3180.65	114.234	7.601
方4-斜3	3180.7	114.227	7.601
方4-斜3	3180.75	114.219	7.601
方4-斜3	3180.8	114.211	7.601
方4-斜3	3180.85	114.203	7.602
方4-斜3	3180.9	114.194	7.602
方4-斜3	3180.95	114.185	7.602
方4-斜3	3181	114.176	7.602
方4-斜3	3181.05	114.157	7.603
方4-斜3	3181.1	114.147	7.604
方4-斜3	3181.15	114.136	7.604
方4-斜3	3181.2	114.126	7.604
方4-斜3	3181.25	114.115	7.605
方4-斜3	3181.3	114.104	7.606
方4-斜3	3181.35	114.092	7.606
方4-斜3	3181.4	114.081	7.607
方4-斜3	3181.45	114.069	7.607
方4-斜3	3181.5	114.057	7.608
方4-斜3	3181.55	114.045	7.609
方4-斜3	3181.6	114.033	7.61
方4-斜3	3181.65	114.02	7.61
方4-斜3	3181.7	114.008	7.611
方4-斜3	3181.75	113.995	7.612
方4-斜3	3181.8	113.982	7.613
方4-斜3	3181.85	113.969	7.614
方4-斜3	3181.9	113.956	7.615
方4-斜3	3181.95	113.942	7.616
方4-斜3	3182	113.929	7.617
方4-斜3	3182.05	113.915	7.618
方4-斜3	3182.1	113.901	7.619
方4-斜3	3182.15	113.887	7.621
方4-斜3	3182.2	113.873	7.622
方4-斜3	3182.25	113.859	7.623
方4-斜3	3182.3	113.845	7.624
方4-斜3	3182.35	113.83	7.626
方4-斜3	3182.4	113.815	7.627
方4-斜3	3182.45	113.801	7.629
方4-斜3	3182.5	113.786	7.63
方4-斜3	3182.55	113.771	7.631
方4-斜3	3182.6	113.756	7.633
方4-斜3	3182.65	113.741	7.635
方4-斜3	3182.7	113.725	7.636
方4-斜3	3182.75	113.71	7.638
方4-斜3	3182.8	113.694	7.639
方4-斜3	3182.85	113.679	7.641
方4-斜3	3182.9	113.663	7.643
方4-斜3	3182.95	113.647	7.644
方4-斜3	3183	113.631	7.646
方4-斜3	3183.05	113.615	7.648
方4-斜3	3183.1	113.599	7.65
方4-斜3	3183.15	113.583	7.651
方4-斜3	3183.2	113.567	7.653
方4-斜3	3183.25	113.55	7.655
方4-斜3	3183.3	113.534	7.657
方4-斜3	3183.35	113.518	7.659
方4-斜3	3183.4	113.501	7.661
方4-斜3	3183.45	113.485	7.663
方4-斜3	3183.5	113.468	7.665
方4-斜3	3183.55	113.452	7.667
方4-斜3	3183.6	113.435	7.669
方4-斜3	3183.65	113.419	7.671
方4-斜3	3183.7	113.403	7.673
方4-斜3	3183.75	113.386	7.675
方4-斜3	3183.8	113.37	7.677
方4-斜3	3183.85	113.354	7.679
方4-斜3	3183.9	113.338	7.681
方4-斜3	3183.95	113.321	7.683
方4-斜3	3184	113.306	7.685
方4-斜3	3184.05	113.29	7.687
方4-斜3	3184.1	113.274	7.689
方4-斜3	3184.15	113.258	7.691
方4-斜3	3184.2	113.243	7.693
方4-斜3	3184.25	113.228	7.695
方4-斜3	3184.3	113.213	7.697
方4-斜3	3184.35	113.198	7.699
方4-斜3	3184.4	113.184	7.701
方4-斜3	3184.45	113.169	7.703
方4-斜3	3184.5	113.155	7.705
方4-斜3	3184.55	113.141	7.707
方4-斜3	3184.6	113.128	7.709
方4-斜3	3184.65	113.115	7.711
方4-斜3	3184.7	113.102	7.713
方4-斜3	3184.75	113.089	7.715
方4-斜3	3184.8	113.077	7.717
方4-斜3	3184.85	113.065	7.718
方4-斜3	3184.9	113.053	7.72
方4-斜3	3184.95	113.042	7.722
方4-斜3	3185	113.032	7.724
方4-斜3	3185.05	113.021	7.726
方4-斜3	3185.1	113.011	7.728
方4-斜3	3185.15	113.002	7.73
方4-斜3	3185.2	112.993	7.731
方4-斜3	3185.25	112.984	7.733
方4-斜3	3185.3	112.976	7.735
方4-斜3	3185.35	112.968	7.736
方4-斜3	3185.4	112.96	7.738
方4-斜3	3185.45	112.953	7.74
方4-斜3	3185.5	112.947	7.741
方4-斜3	3185.55	112.941	7.743
方4-斜3	3185.6	112.935	7.745
方4-斜3	3185.65	112.93	7.746
方4-斜3	3185.7	112.926	7.748
方4-斜3	3185.75	112.921	7.749
方4-斜3	3185.8	112.918	7.751
方4-斜3	3185.85	112.914	7.752
方4-斜3	3185.9	112.912	7.754
方4-斜3	3185.95	112.909	7.755
方4-斜3	3186	112.907	7.756
方4-斜3	3186.05	112.906	7.758
方4-斜3	3186.1	112.905	7.759
方4-斜3	3186.15	112.904	7.76
方4-斜3	3186.2	112.904	7.761
方4-斜3	3186.25	112.904	7.763
方4-斜3	3186.3	112.904	7.764
方4-斜3	3186.35	112.905	7.765
方4-斜3	3186.4	112.907	7.766
方4-斜3	3186.45	112.908	7.767
方4-斜3	3186.5	112.91	7.768
方4-斜3	3186.55	112.913	7.769
方4-斜3	3186.6	112.915	7.77
方4-斜3	3186.65	112.918	7.771
方4-斜3	3186.7	112.921	7.772
方4-斜3	3186.75	112.925	7.773
方4-斜3	3186.8	112.929	7.774
方4-斜3	3186.85	112.933	7.775
方4-斜3	3186.9	112.937	7.776
方4-斜3	3186.95	112.941	7.777
方4-斜3	3187	112.946	7.778
方4-斜3	3187.05	112.951	7.779
方4-斜3	3187.1	112.956	7.779
方4-斜3	3187.15	112.961	7.78
方4-斜3	3187.2	112.967	7.781
方4-斜3	3187.25	112.978	7.782
方4-斜3	3187.3	112.984	7.783
方4-斜3	3187.35	112.99	7.783
方4-斜3	3187.4	112.996	7.784
方4-斜3	3187.45	113.002	7.785
方4-斜3	3187.5	113.009	7.785
方4-斜3	3187.55	113.015	7.786
方4-斜3	3187.6	113.022	7.786
方4-斜3	3187.65	113.028	7.787
方4-斜3	3187.7	113.035	7.787
方4-斜3	3187.75	113.042	7.788
方4-斜3	3187.8	113.049	7.788
方4-斜3	3187.85	113.056	7.789
方4-斜3	3187.9	113.063	7.789
方4-斜3	3187.95	113.07	7.79
方4-斜3	3188	113.077	7.79
方4-斜3	3188.05	113.084	7.79
方4-斜3	3188.1	113.092	7.791
方4-斜3	3188.15	113.1	7.791
方4-斜3	3188.2	113.107	7.791
方4-斜3	3188.25	113.115	7.792
方4-斜3	3188.3	113.123	7.792
方4-斜3	3188.35	113.131	7.792
方4-斜3	3188.4	113.14	7.792
方4-斜3	3188.45	113.148	7.793
方4-斜3	3188.5	113.157	7.793
方4-斜3	3188.55	113.166	7.793
方4-斜3	3188.6	113.175	7.793
方4-斜3	3188.65	113.185	7.793
方4-斜3	3188.7	113.195	7.794
方4-斜3	3188.75	113.205	7.794
方4-斜3	3188.8	113.215	7.794
方4-斜3	3188.85	113.226	7.794
方4-斜3	3188.9	113.237	7.794
方4-斜3	3188.95	113.249	7.794
方4-斜3	3189	113.261	7.794
方4-斜3	3189.05	113.273	7.794
方4-斜3	3189.1	113.286	7.794
方4-斜3	3189.15	113.3	7.794
方4-斜3	3189.2	113.313	7.795
方4-斜3	3189.25	113.328	7.795
方4-斜3	3189.3	113.343	7.795
方4-斜3	3189.35	113.358	7.795
方4-斜3	3189.4	113.375	7.795
方4-斜3	3189.45	113.391	7.795
方4-斜3	3189.5	113.409	7.795
方4-斜3	3189.55	113.427	7.795
方4-斜3	3189.6	113.445	7.794
方4-斜3	3189.65	113.465	7.794
方4-斜3	3189.7	113.485	7.794
方4-斜3	3189.75	113.506	7.794
方4-斜3	3189.8	113.528	7.794
方4-斜3	3189.85	113.55	7.794
方4-斜3	3189.9	113.573	7.794
方4-斜3	3189.95	113.597	7.794
方4-斜3	3190	113.622	7.794
方4-斜3	3190.05	113.647	7.794
方4-斜3	3190.1	113.673	7.794
方4-斜3	3190.15	113.701	7.794
方4-斜3	3190.2	113.729	7.793
方4-斜3	3190.25	113.757	7.793
方4-斜3	3190.3	113.787	7.793
方4-斜3	3190.35	113.817	7.793
方4-斜3	3190.4	113.848	7.793
方4-斜3	3190.45	113.88	7.793
方4-斜3	3190.5	113.913	7.793
方4-斜3	3190.55	113.947	7.792
方4-斜3	3190.6	113.981	7.792
方4-斜3	3190.65	114.016	7.792
方4-斜3	3190.7	114.052	7.792
方4-斜3	3190.75	114.089	7.792
方4-斜3	3190.8	114.126	7.792
方4-斜3	3190.85	114.164	7.791
方4-斜3	3190.9	114.203	7.791
方4-斜3	3190.95	114.243	7.791
方4-斜3	3191	114.283	7.791
方4-斜3	3191.05	114.324	7.791
方4-斜3	3191.1	114.365	7.791
方4-斜3	3191.15	114.407	7.79
方4-斜3	3191.2	114.45	7.79
方4-斜3	3191.25	114.493	7.79
方4-斜3	3191.3	114.537	7.79
方4-斜3	3191.35	114.581	7.79
方4-斜3	3191.4	114.625	7.789
方4-斜3	3191.45	114.671	7.789
方4-斜3	3191.5	114.716	7.789
方4-斜3	3191.55	114.762	7.789
方4-斜3	3191.6	114.808	7.789
方4-斜3	3191.65	114.855	7.789
方4-斜3	3191.7	114.902	7.788
方4-斜3	3191.75	114.949	7.788
方4-斜3	3191.8	114.996	7.788
方4-斜3	3191.85	115.044	7.788
方4-斜3	3191.9	115.092	7.788
方4-斜3	3191.95	115.14	7.787
方4-斜3	3192	115.188	7.787
方4-斜3	3192.05	115.237	7.787
方4-斜3	3192.1	115.285	7.787
方4-斜3	3192.15	115.333	7.787
方4-斜3	3192.2	115.382	7.786
方4-斜3	3192.25	115.43	7.786
方4-斜3	3192.3	115.479	7.786
方4-斜3	3192.35	115.527	7.786
方4-斜3	3192.4	115.576	7.786
方4-斜3	3192.45	115.624	7.785
方4-斜3	3192.5	115.672	7.785
方4-斜3	3192.55	115.72	7.785
方4-斜3	3192.6	115.768	7.785
方4-斜3	3192.65	115.816	7.784
方4-斜3	3192.7	115.864	7.784
方4-斜3	3192.75	115.911	7.784
方4-斜3	3192.8	115.958	7.784
方4-斜3	3192.85	116.005	7.783
方4-斜3	3192.9	116.052	7.783
方4-斜3	3192.95	116.099	7.783
方4-斜3	3193	116.145	7.783
方4-斜3	3193.05	116.191	7.782
方4-斜3	3193.1	116.236	7.782
方4-斜3	3193.15	116.282	7.782
方4-斜3	3193.2	116.327	7.781
方4-斜3	3193.25	116.371	7.781
方4-斜3	3193.3	116.416	7.781
方4-斜3	3193.35	116.459	7.78
方4-斜3	3193.4	116.503	7.78
方4-斜3	3193.45	116.589	7.779
方4-斜3	3193.5	116.631	7.779
方4-斜3	3193.55	116.673	7.778
方4-斜3	3193.6	116.715	7.778
方4-斜3	3193.65	116.756	7.777
方4-斜3	3193.7	116.796	7.777
方4-斜3	3193.75	116.837	7.776
方4-斜3	3193.8	116.876	7.776
方4-斜3	3193.85	116.915	7.775
方4-斜3	3193.9	116.954	7.775
方4-斜3	3193.95	116.992	7.774
方4-斜3	3194	117.03	7.774
方4-斜3	3194.05	117.067	7.773
方4-斜3	3194.1	117.104	7.773
方4-斜3	3194.15	117.14	7.772
方4-斜3	3194.2	117.175	7.772
方4-斜3	3194.25	117.21	7.771
方4-斜3	3194.3	117.244	7.77
方4-斜3	3194.35	117.277	7.77
方4-斜3	3194.4	117.31	7.769
方4-斜3	3194.45	117.342	7.768
方4-斜3	3194.5	117.374	7.768
方4-斜3	3194.55	117.405	7.767
方4-斜3	3194.6	117.435	7.766
方4-斜3	3194.65	117.464	7.766
方4-斜3	3194.7	117.493	7.765
方4-斜3	3194.75	117.521	7.764
方4-斜3	3194.8	117.548	7.763
方4-斜3	3194.85	117.574	7.763
方4-斜3	3194.9	117.6	7.762
方4-斜3	3194.95	117.624	7.761
方4-斜3	3195	117.648	7.76
方4-斜3	3195.05	117.671	7.76
方4-斜3	3195.1	117.693	7.759
方4-斜3	3195.15	117.714	7.758
方4-斜3	3195.2	117.734	7.757
方4-斜3	3195.25	117.753	7.756
方4-斜3	3195.3	117.771	7.756
方4-斜3	3195.35	117.788	7.755
方4-斜3	3195.4	117.804	7.754
方4-斜3	3195.45	117.819	7.753
方4-斜3	3195.5	117.833	7.752
方4-斜3	3195.55	117.846	7.751
方4-斜3	3195.6	117.858	7.751
方4-斜3	3195.65	117.869	7.75
方4-斜3	3195.7	117.879	7.749
方4-斜3	3195.75	117.887	7.748
方4-斜3	3195.8	117.895	7.747
方4-斜3	3195.85	117.901	7.746
方4-斜3	3195.9	117.906	7.746
方4-斜3	3195.95	117.911	7.745
方4-斜3	3196	117.914	7.744
方4-斜3	3196.05	117.915	7.743
方4-斜3	3196.1	117.916	7.742
方4-斜3	3196.15	117.915	7.742
方4-斜3	3196.2	117.914	7.741
方4-斜3	3196.25	117.911	7.74
方4-斜3	3196.3	117.907	7.739
方4-斜3	3196.35	117.902	7.739
方4-斜3	3196.4	117.896	7.738
方4-斜3	3196.45	117.889	7.737
方4-斜3	3196.5	117.88	7.736
方4-斜3	3196.55	117.871	7.736
方4-斜3	3196.6	117.86	7.735
方4-斜3	3196.65	117.848	7.734
方4-斜3	3196.7	117.836	7.734
方4-斜3	3196.75	117.822	7.733
方4-斜3	3196.8	117.807	7.733
方4-斜3	3196.85	117.791	7.732
方4-斜3	3196.9	117.775	7.731
方4-斜3	3196.95	117.757	7.731
方4-斜3	3197	117.739	7.73
方4-斜3	3197.05	117.72	7.73
方4-斜3	3197.1	117.699	7.729
方4-斜3	3197.15	117.678	7.729
方4-斜3	3197.2	117.657	7.728
方4-斜3	3197.25	117.634	7.728
方4-斜3	3197.3	117.611	7.728
方4-斜3	3197.35	117.588	7.727
方4-斜3	3197.4	117.563	7.727
方4-斜3	3197.45	117.538	7.727
方4-斜3	3197.5	117.513	7.726
方4-斜3	3197.55	117.487	7.726
方4-斜3	3197.6	117.461	7.726
方4-斜3	3197.65	117.434	7.726
方4-斜3	3197.7	117.407	7.725
方4-斜3	3197.75	117.38	7.725
方4-斜3	3197.8	117.352	7.725
方4-斜3	3197.85	117.325	7.725
方4-斜3	3197.9	117.297	7.725
方4-斜3	3197.95	117.269	7.725
方4-斜3	3198	117.241	7.725
方4-斜3	3198.05	117.213	7.725
方4-斜3	3198.1	117.185	7.725
方4-斜3	3198.15	117.158	7.725
方4-斜3	3198.2	117.13	7.725
方4-斜3	3198.25	117.103	7.725
方4-斜3	3198.3	117.076	7.725
方4-斜3	3198.35	117.05	7.725
方4-斜3	3198.4	117.024	7.725
方4-斜3	3198.45	116.998	7.726
方4-斜3	3198.5	116.973	7.726
方4-斜3	3198.55	116.949	7.726
方4-斜3	3198.6	116.925	7.726
方4-斜3	3198.65	116.901	7.727
方4-斜3	3198.7	116.879	7.727
方4-斜3	3198.75	116.857	7.727
方4-斜3	3198.8	116.836	7.728
方4-斜3	3198.85	116.816	7.728
方4-斜3	3198.9	116.797	7.729
方4-斜3	3198.95	116.779	7.729
方4-斜3	3199	116.762	7.729
方4-斜3	3199.05	116.746	7.73
方4-斜3	3199.1	116.731	7.73
方4-斜3	3199.15	116.717	7.731
方4-斜3	3199.2	116.704	7.732
方4-斜3	3199.25	116.693	7.732
方4-斜3	3199.3	116.683	7.733
方4-斜3	3199.35	116.674	7.733
方4-斜3	3199.4	116.666	7.734
方4-斜3	3199.45	116.66	7.734
方4-斜3	3199.5	116.655	7.735
方4-斜3	3199.55	116.652	7.736
方4-斜3	3199.6	116.65	7.736
方4-斜3	3199.65	116.649	7.737
方4-斜3	3199.7	116.65	7.738
方4-斜3	3199.75	116.652	7.739
方4-斜3	3199.8	116.656	7.739
方4-斜3	3199.85	116.662	7.74
方4-斜3	3199.9	116.669	7.741
方4-斜3	3199.95	116.678	7.741
方4-斜3	3200	116.688	7.742
方4-斜3	3200.05	116.7	7.743
方4-斜3	3200.1	116.713	7.744
方4-斜3	3200.15	116.728	7.744
方4-斜3	3200.2	116.745	7.745
方4-斜3	3200.25	116.763	7.746
方4-斜3	3200.3	116.782	7.747
方4-斜3	3200.35	116.804	7.747
方4-斜3	3200.4	116.827	7.748
方4-斜3	3200.45	116.851	7.749
方4-斜3	3200.5	116.877	7.75
方4-斜3	3200.55	116.904	7.751
方4-斜3	3200.6	116.933	7.751
方4-斜3	3200.65	116.964	7.752
方4-斜3	3200.7	116.996	7.753
方4-斜3	3200.75	117.029	7.754
方4-斜3	3200.8	117.064	7.754
方4-斜3	3200.85	117.1	7.755
方4-斜3	3200.9	117.138	7.756
方4-斜3	3200.95	117.176	7.756
方4-斜3	3201	117.216	7.757
方4-斜3	3201.05	117.258	7.758
方4-斜3	3201.1	117.3	7.758
方4-斜3	3201.15	117.344	7.759
方4-斜3	3201.2	117.389	7.76
方4-斜3	3201.25	117.434	7.76
方4-斜3	3201.3	117.481	7.761
方4-斜3	3201.35	117.529	7.762
方4-斜3	3201.4	117.578	7.762
方4-斜3	3201.45	117.627	7.763
方4-斜3	3201.5	117.678	7.763
方4-斜3	3201.55	117.729	7.764
方4-斜3	3201.6	117.78	7.764
方4-斜3	3201.65	117.833	7.765
方4-斜3	3201.7	117.886	7.765
方4-斜3	3201.75	117.939	7.766
方4-斜3	3201.8	117.993	7.766
方4-斜3	3201.85	118.048	7.767
方4-斜3	3201.9	118.102	7.767
方4-斜3	3201.95	118.157	7.768
方4-斜3	3202	118.212	7.768
方4-斜3	3202.05	118.268	7.768
方4-斜3	3202.1	118.323	7.769
方4-斜3	3202.15	118.378	7.769
方4-斜3	3202.2	118.434	7.769
方4-斜3	3202.25	118.489	7.769
方4-斜3	3202.3	118.544	7.77
方4-斜3	3202.35	118.599	7.77
方4-斜3	3202.4	118.653	7.77
方4-斜3	3202.45	118.707	7.77
方4-斜3	3202.5	118.761	7.77
方4-斜3	3202.55	118.814	7.771
方4-斜3	3202.6	118.867	7.771
方4-斜3	3202.65	118.919	7.771
方4-斜3	3202.7	118.971	7.771
方4-斜3	3202.75	119.022	7.771
方4-斜3	3202.8	119.072	7.771
方4-斜3	3202.85	119.121	7.771
方4-斜3	3202.9	119.17	7.771
方4-斜3	3202.95	119.217	7.771
方4-斜3	3203	119.264	7.771
方4-斜3	3203.05	119.31	7.771
方4-斜3	3203.1	119.354	7.77
方4-斜3	3203.15	119.398	7.77
方4-斜3	3203.2	119.441	7.77
方4-斜3	3203.25	119.482	7.77
方4-斜3	3203.3	119.522	7.77
方4-斜3	3203.35	119.562	7.77
方4-斜3	3203.4	119.599	7.769
方4-斜3	3203.45	119.636	7.769
方4-斜3	3203.5	119.671	7.769
方4-斜3	3203.55	119.705	7.769
方4-斜3	3203.6	119.738	7.768
方4-斜3	3203.65	119.77	7.768
方4-斜3	3203.7	119.8	7.768
方4-斜3	3203.75	119.829	7.768
方4-斜3	3203.8	119.856	7.767
方4-斜3	3203.85	119.882	7.767
方4-斜3	3203.9	119.907	7.766
方4-斜3	3203.95	119.93	7.766
方4-斜3	3204	119.952	7.766
方4-斜3	3204.05	119.973	7.765
方4-斜3	3204.1	119.992	7.765
方4-斜3	3204.15	120.01	7.765
方4-斜3	3204.2	120.027	7.764
方4-斜3	3204.25	120.042	7.764
方4-斜3	3204.3	120.056	7.763
方4-斜3	3204.35	120.068	7.763
方4-斜3	3204.4	120.08	7.762
方4-斜3	3204.45	120.09	7.762
方4-斜3	3204.5	120.099	7.761
方4-斜3	3204.55	120.106	7.761
方4-斜3	3204.6	120.113	7.76
方4-斜3	3204.65	120.118	7.76
方4-斜3	3204.7	120.122	7.76
方4-斜3	3204.75	120.124	7.759
方4-斜3	3204.8	120.126	7.759
方4-斜3	3204.85	120.127	7.758
方4-斜3	3204.9	120.126	7.758
方4-斜3	3204.95	120.125	7.757
方4-斜3	3205	120.123	7.757
方4-斜3	3205.05	120.119	7.756
方4-斜3	3205.1	120.115	7.756
方4-斜3	3205.15	120.11	7.755
方4-斜3	3205.2	120.104	7.755
方4-斜3	3205.25	120.097	7.754
方4-斜3	3205.3	120.089	7.754
方4-斜3	3205.35	120.081	7.753
方4-斜3	3205.4	120.072	7.753
方4-斜3	3205.45	120.062	7.752
方4-斜3	3205.5	120.051	7.752
方4-斜3	3205.55	120.04	7.751
方4-斜3	3205.6	120.028	7.751
方4-斜3	3205.65	120.016	7.751
方4-斜3	3205.7	120.003	7.75
方4-斜3	3205.75	119.99	7.75
方4-斜3	3205.8	119.977	7.749
方4-斜3	3205.85	119.962	7.749
方4-斜3	3205.9	119.948	7.748
方4-斜3	3205.95	119.933	7.748
方4-斜3	3206	119.918	7.748
方4-斜3	3206.05	119.902	7.747
方4-斜3	3206.1	119.887	7.747
方4-斜3	3206.15	119.871	7.746
方4-斜3	3206.2	119.855	7.746
方4-斜3	3206.25	119.839	7.746
方4-斜3	3206.3	119.822	7.745
方4-斜3	3206.35	119.806	7.745
方4-斜3	3206.4	119.789	7.745
方4-斜3	3206.45	119.773	7.744
方4-斜3	3206.5	119.756	7.744
方4-斜3	3206.55	119.739	7.744
方4-斜3	3206.6	119.723	7.743
方4-斜3	3206.65	119.706	7.743
方4-斜3	3206.7	119.69	7.743
方4-斜3	3206.75	119.673	7.743
方4-斜3	3206.8	119.657	7.742
方4-斜3	3206.85	119.641	7.742
方4-斜3	3206.9	119.625	7.742
方4-斜3	3206.95	119.609	7.742
方4-斜3	3207	119.594	7.741
方4-斜3	3207.05	119.579	7.741
方4-斜3	3207.1	119.564	7.741
方4-斜3	3207.15	119.549	7.741
方4-斜3	3207.2	119.535	7.741
方4-斜3	3207.25	119.52	7.741
方4-斜3	3207.3	119.507	7.74
方4-斜3	3207.35	119.493	7.74
方4-斜3	3207.4	119.48	7.74
方4-斜3	3207.45	119.468	7.74
方4-斜3	3207.5	119.455	7.74
方4-斜3	3207.55	119.443	7.74
方4-斜3	3207.6	119.432	7.74
方4-斜3	3207.65	119.421	7.74
方4-斜3	3207.7	119.411	7.74
方4-斜3	3207.75	119.4	7.74
方4-斜3	3207.8	119.391	7.74
方4-斜3	3207.85	119.382	7.74
方4-斜3	3207.9	119.373	7.74
方4-斜3	3207.95	119.365	7.74
方4-斜3	3208	119.358	7.74
方4-斜3	3208.05	119.344	7.74
方4-斜3	3208.1	119.338	7.74
方4-斜3	3208.15	119.333	7.74
方4-斜3	3208.2	119.328	7.74
方4-斜3	3208.25	119.324	7.74
方4-斜3	3208.3	119.32	7.74
方4-斜3	3208.35	119.317	7.741
方4-斜3	3208.4	119.315	7.741
方4-斜3	3208.45	119.313	7.741
方4-斜3	3208.5	119.312	7.741
